epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
115,3821.02,0.01116,0.79309,0.85211,0.94758,0.94366,0.96492,0.45086,0.01183,0.68459,0.77921,0.006238,0.006238,0.006238
116,3861.73,0.01121,0.79503,0.85396,0.94578,0.94274,0.96451,0.45181,0.01185,0.68879,0.77921,0.006205,0.006205,0.006205
117,3896.86,0.01127,0.79632,0.85337,0.94808,0.94072,0.96464,0.44707,0.01197,0.69212,0.78,0.006172,0.006172,0.006172
118,3930.51,0.01112,0.79117,0.85466,0.94059,0.93851,0.96405,0.44455,0.01204,0.69543,0.78089,0.006139,0.006139,0.006139
119,3962.73,0.01115,0.78339,0.85358,0.94282,0.93668,0.96393,0.44117,0.01213,0.69876,0.7815,0.006106,0.006106,0.006106
120,4000.63,0.01116,0.78803,0.85228,0.94432,0.93567,0.96332,0.43917,0.01216,0.6994,0.78192,0.006073,0.006073,0.006073
121,4035.73,0.01116,0.79015,0.85256,0.94228,0.93836,0.96287,0.43959,0.01217,0.69901,0.7825,0.00604,0.00604,0.00604
122,4070.71,0.01111,0.78608,0.85352,0.94362,0.93264,0.96273,0.43701,0.0122,0.69911,0.78259,0.006007,0.006007,0.006007
123,4105.95,0.01109,0.78594,0.85353,0.93924,0.9387,0.96289,0.43264,0.01225,0.69949,0.7834,0.005974,0.005974,0.005974
124,4139.36,0.01119,0.78706,0.85302,0.94115,0.93726,0.96245,0.4306,0.0123,0.70199,0.78401,0.005941,0.005941,0.005941
125,4171.6,0.01117,0.79046,0.85233,0.93958,0.93237,0.96054,0.42568,0.01238,0.70564,0.78451,0.005908,0.005908,0.005908
126,4203.81,0.01115,0.78491,0.85087,0.93896,0.93255,0.96052,0.42712,0.01234,0.70485,0.78415,0.005875,0.005875,0.005875
127,4236.08,0.01111,0.7809,0.85408,0.94264,0.93264,0.96227,0.43071,0.01225,0.70307,0.78344,0.005842,0.005842,0.005842
128,4268.26,0.01116,0.78634,0.85286,0.94287,0.93391,0.9624,0.43195,0.01224,0.70202,0.78337,0.005809,0.005809,0.005809
