epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
111,3044.22,3.04119,1.0958,0.7157,0.62707,0.60718,0.49825,0.11282,3.25809,1.08167,0.74303,0.000548,0.000548,0.000548
112,3079.31,3.08312,1.10642,0.6761,0.59005,0.57739,0.4561,0.0971,3.25701,1.1143,0.73383,0.0005348,0.0005348,0.0005348
113,3096.71,3.26298,1.18161,0.68073,0.44181,0.45789,0.27166,0.04819,3.5616,1.15525,0.75348,0.0005216,0.0005216,0.0005216
114,3126.89,2.96077,1.06483,0.6725,0.52482,0.51124,0.35235,0.06631,3.52358,1.09919,0.75935,0.0005084,0.0005084,0.0005084
115,3156.86,3.23798,1.09536,0.66877,0.6252,0.60013,0.49608,0.10736,3.29288,1.05222,0.74903,0.0004952,0.0004952,0.0004952
116,3171.49,2.98732,1.05897,0.69718,0.58061,0.57293,0.44954,0.09316,3.38067,1.09078,0.75545,0.000482,0.000482,0.000482
117,3185.97,3.27843,1.14339,0.67452,0.58269,0.5715,0.42339,0.08533,3.4475,1.11368,0.7631,0.0004688,0.0004688,0.0004688
118,3225.69,2.95828,1.08186,0.71557,0.63839,0.60548,0.49364,0.11301,3.34394,1.11326,0.76481,0.0004556,0.0004556,0.0004556
119,3240.02,3.08986,1.0717,0.64434,0.552,0.54707,0.38907,0.08102,3.55744,1.21143,0.79213,0.0004424,0.0004424,0.0004424
120,3270.18,3.1008,1.05609,0.67159,0.57773,0.58214,0.45193,0.09728,3.35813,1.13888,0.76114,0.0004292,0.0004292,0.0004292
121,3313.55,3.31135,1.17042,0.66358,0.57931,0.56093,0.43268,0.08769,3.39262,1.10825,0.75261,0.000416,0.000416,0.000416
122,3327.5,3.04105,1.06705,0.69572,0.45947,0.43778,0.26292,0.04551,3.73653,1.17138,0.78611,0.0004028,0.0004028,0.0004028
123,3343.52,3.33951,1.13146,0.66184,0.44503,0.42964,0.25179,0.04482,3.78732,1.25627,0.81002,0.0003896,0.0003896,0.0003896
124,3362.19,3.16434,1.16394,0.69663,0.59034,0.58,0.46303,0.09959,3.3734,1.12739,0.76131,0.0003764,0.0003764,0.0003764
125,3390.47,3.29021,1.23762,0.66466,0.54581,0.54488,0.40972,0.07909,3.42765,1.14817,0.75246,0.0003632,0.0003632,0.0003632
126,3404.72,3.23999,1.12941,0.64521,0.43066,0.44249,0.25188,0.04232,3.67487,1.19929,0.76679,0.00035,0.00035,0.00035
127,3428.74,3.22212,1.12145,0.68699,0.43872,0.43992,0.262,0.0435,3.74145,1.23532,0.78653,0.0003368,0.0003368,0.0003368
128,3461.1,3.15493,1.08927,0.6364,0.52725,0.52816,0.37495,0.07216,3.54018,1.22882,0.77854,0.0003236,0.0003236,0.0003236
129,3491.2,3.09683,1.10755,0.67072,0.59016,0.56871,0.44569,0.09656,3.41577,1.13999,0.76484,0.0003104,0.0003104,0.0003104
130,3526.56,3.13102,1.10794,0.70567,0.50103,0.47098,0.3054,0.05532,3.67309,1.16529,0.77552,0.0002972,0.0002972,0.0002972
131,3554.25,2.96894,1.05128,0.70859,0.41112,0.39816,0.21719,0.03569,3.83266,1.19408,0.78859,0.000284,0.000284,0.000284
132,3568.77,3.0863,1.05201,0.66802,0.47829,0.45456,0.28891,0.05001,3.67863,1.13586,0.77085,0.0002708,0.0002708,0.0002708
133,3583.2,3.12814,1.1305,0.65988,0.5795,0.57014,0.44796,0.09236,3.37787,1.11467,0.75776,0.0002576,0.0002576,0.0002576
134,3625.98,3.25283,1.10753,0.65806,0.54218,0.5333,0.3734,0.07246,3.507,1.11602,0.76623,0.0002444,0.0002444,0.0002444
135,3644.28,3.17555,1.08006,0.68255,0.53551,0.52581,0.36018,0.06833,3.5421,1.11679,0.76728,0.0002312,0.0002312,0.0002312
136,3659.1,3.00826,1.08635,0.67237,0.52608,0.52448,0.35477,0.06901,3.55099,1.14584,0.77695,0.000218,0.000218,0.000218
137,3707.51,2.87294,1.0663,0.72377,0.54118,0.52195,0.36605,0.06959,3.56965,1.13665,0.77494,0.0002048,0.0002048,0.0002048
138,3745.67,3.24668,1.12974,0.61769,0.53373,0.52495,0.38806,0.07376,3.52923,1.17866,0.77547,0.0001916,0.0001916,0.0001916
139,3834.78,2.93969,1.09583,0.73838,0.56234,0.55001,0.42712,0.0835,3.44826,1.13223,0.75978,0.0001784,0.0001784,0.0001784
140,3852.3,3.11941,1.10272,0.67943,0.56722,0.5483,0.41724,0.07973,3.46263,1.10454,0.75693,0.0001652,0.0001652,0.0001652
141,3873.86,3.16016,1.08484,0.67592,0.47436,0.46348,0.28321,0.04866,3.69824,1.15397,0.77459,0.000152,0.000152,0.000152
142,3913.63,3.00107,1.09588,0.709,0.48683,0.47997,0.30314,0.05271,3.6642,1.14271,0.76945,0.0001388,0.0001388,0.0001388
143,3940.86,3.13766,1.14716,0.66492,0.54768,0.55665,0.40616,0.07966,3.4601,1.12123,0.75847,0.0001256,0.0001256,0.0001256
144,3980.82,2.91043,1.04191,0.69555,0.56346,0.562,0.42789,0.08528,3.4277,1.10845,0.75461,0.0001124,0.0001124,0.0001124
145,4020.31,2.98768,1.08732,0.68927,0.53581,0.52431,0.37745,0.07124,3.52044,1.11674,0.75933,9.92e-05,9.92e-05,9.92e-05
146,4052.34,2.87559,1.02157,0.62447,0.52542,0.52001,0.36643,0.06913,3.54702,1.15998,0.76839,8.6e-05,8.6e-05,8.6e-05
147,4074.22,3.09605,1.08743,0.69889,0.50899,0.50161,0.34227,0.06277,3.60621,1.1512,0.77145,7.28e-05,7.28e-05,7.28e-05
148,4092.64,2.97458,1.04644,0.68116,0.51043,0.49839,0.33727,0.06123,3.62634,1.15305,0.7747,5.96e-05,5.96e-05,5.96e-05
149,4109.18,3.07915,1.06933,0.70006,0.55309,0.53181,0.38916,0.07358,3.54665,1.12938,0.76789,4.64e-05,4.64e-05,4.64e-05
150,4122.29,3.17838,1.07205,0.66337,0.56558,0.54877,0.39328,0.07609,3.53017,1.12974,0.76861,3.32e-05,3.32e-05,3.32e-05
