epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
131,5189.02,0.02252,0.88982,1.06564,0.95069,0.94815,0.97902,0.45891,0.0225,0.79387,0.94339,0.007426,0.007426,0.007426
132,5224.84,0.02256,0.88931,1.06847,0.95198,0.94812,0.97893,0.45868,0.02252,0.79068,0.9437,0.0074062,0.0074062,0.0074062
133,5260.56,0.02256,0.88393,1.06962,0.95194,0.94712,0.97837,0.45965,0.02246,0.79165,0.94307,0.0073864,0.0073864,0.0073864
134,5303.84,0.0226,0.89168,1.06731,0.95262,0.94799,0.97852,0.45942,0.02248,0.792,0.94338,0.0073666,0.0073666,0.0073666
135,5339.64,0.02251,0.8859,1.06696,0.95031,0.94914,0.97953,0.45622,0.02256,0.79198,0.94431,0.0073468,0.0073468,0.0073468
136,5375.31,0.02257,0.88257,1.06741,0.95073,0.94678,0.97499,0.45307,0.02265,0.79284,0.94584,0.007327,0.007327,0.007327
137,5415.62,0.02247,0.88189,1.0654,0.95002,0.94779,0.97505,0.45176,0.02267,0.79326,0.94617,0.0073072,0.0073072,0.0073072
138,5451.07,0.02256,0.88647,1.06734,0.95082,0.94746,0.97511,0.45345,0.02265,0.793,0.94602,0.0072874,0.0072874,0.0072874
139,5517.93,0.02257,0.88183,1.06415,0.95289,0.94694,0.97493,0.45291,0.02266,0.79283,0.94619,0.0072676,0.0072676,0.0072676
140,5569.99,0.02262,0.88762,1.0642,0.95261,0.94678,0.97493,0.45451,0.02265,0.79135,0.94585,0.0072478,0.0072478,0.0072478
141,5605.35,0.02249,0.88705,1.06769,0.95135,0.94838,0.97525,0.45374,0.02266,0.79004,0.94623,0.007228,0.007228,0.007228
142,5640.78,0.02251,0.88207,1.06475,0.95062,0.94668,0.97541,0.45205,0.02271,0.79011,0.9471,0.0072082,0.0072082,0.0072082
143,5676.35,0.02257,0.88602,1.06691,0.951,0.94789,0.97558,0.45484,0.02264,0.78842,0.9459,0.0071884,0.0071884,0.0071884
