epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
112,751.835,0.02207,1.02772,0.68288,0.63162,0.52111,0.49104,0.10421,0.02268,0.94748,0.64853,0.0078022,0.0078022,0.0078022
113,758.106,0.02211,1.01702,0.69379,0.81293,0.68577,0.7073,0.21881,0.01897,0.82303,0.639,0.0077824,0.0077824,0.0077824
114,764.457,0.02195,1.02805,0.68722,0.48687,0.45496,0.31372,0.05164,0.02427,0.98374,0.65193,0.0077626,0.0077626,0.0077626
115,770.904,0.02189,1.0246,0.68684,0.45341,0.4234,0.27974,0.05029,0.02437,0.96788,0.6483,0.0077428,0.0077428,0.0077428
116,777.296,0.02135,0.98186,0.6802,0.65008,0.57841,0.5116,0.11188,0.02185,0.88042,0.64256,0.007723,0.007723,0.007723
117,784.014,0.02179,1.01626,0.68324,0.68265,0.6007,0.52267,0.10532,0.02205,0.89673,0.64776,0.0077032,0.0077032,0.0077032
118,790.832,0.02178,1.00454,0.691,0.58527,0.51146,0.44912,0.10413,0.02255,0.90898,0.64341,0.0076834,0.0076834,0.0076834
119,797.964,0.02203,1.02946,0.68019,0.67994,0.60555,0.54326,0.11437,0.02167,0.93068,0.64899,0.0076636,0.0076636,0.0076636
120,804.757,0.02094,0.98426,0.68799,0.68552,0.55669,0.54501,0.13462,0.02124,0.88304,0.64186,0.0076438,0.0076438,0.0076438
121,811.506,0.02179,1.01864,0.68258,0.8298,0.66586,0.69746,0.21794,0.01902,0.83906,0.6424,0.007624,0.007624,0.007624
122,818.234,0.0214,0.99366,0.69333,0.77842,0.66164,0.67238,0.17732,0.02,0.85338,0.63921,0.0076042,0.0076042,0.0076042
123,824.891,0.02236,1.00822,0.6808,0.77709,0.66707,0.67618,0.19087,0.01967,0.84858,0.63773,0.0075844,0.0075844,0.0075844
124,831.229,0.02176,1.00563,0.68861,0.57309,0.50846,0.41501,0.07192,0.02373,0.95679,0.65584,0.0075646,0.0075646,0.0075646
125,838.106,0.02134,0.99202,0.68398,0.65262,0.55489,0.5293,0.13048,0.02148,0.90451,0.64082,0.0075448,0.0075448,0.0075448
126,844.74,0.0217,1.01622,0.68951,0.65526,0.54946,0.52359,0.11739,0.02193,0.90267,0.64382,0.007525,0.007525,0.007525
127,850.968,0.02128,1.00322,0.68807,0.76879,0.68788,0.67087,0.16907,0.02036,0.83157,0.64064,0.0075052,0.0075052,0.0075052
128,857.293,0.02175,0.99502,0.68564,0.75879,0.67008,0.65408,0.16434,0.02039,0.84582,0.64005,0.0074854,0.0074854,0.0074854
129,863.678,0.02162,0.99457,0.687,0.75644,0.65199,0.63845,0.16151,0.0204,0.85355,0.63927,0.0074656,0.0074656,0.0074656
130,870.312,0.02213,1.00634,0.67738,0.60926,0.53498,0.45847,0.08596,0.02293,0.93912,0.64914,0.0074458,0.0074458,0.0074458
131,876.635,0.02124,0.99255,0.68386,0.68195,0.64533,0.57801,0.12965,0.02138,0.88002,0.64665,0.007426,0.007426,0.007426
132,883.016,0.02177,1.01079,0.68253,0.60224,0.53378,0.425,0.07742,0.02313,0.93093,0.6516,0.0074062,0.0074062,0.0074062
133,889.496,0.02186,1.03317,0.6788,0.68564,0.60776,0.54233,0.11177,0.02218,0.92209,0.65086,0.0073864,0.0073864,0.0073864
134,896.541,0.02147,1.0171,0.68794,0.76105,0.68094,0.65713,0.16972,0.02007,0.84109,0.64032,0.0073666,0.0073666,0.0073666
135,903.245,0.02157,0.97383,0.68313,0.73356,0.63028,0.6047,0.15071,0.02065,0.84312,0.64532,0.0073468,0.0073468,0.0073468
136,910.154,0.02122,0.97881,0.67713,0.6741,0.5801,0.52033,0.10132,0.02251,0.89669,0.65039,0.007327,0.007327,0.007327
137,916.714,0.02222,1.02973,0.67486,0.64908,0.58679,0.48377,0.09635,0.02232,0.88681,0.64692,0.0073072,0.0073072,0.0073072
138,923.001,0.02137,0.97591,0.68832,0.4325,0.38359,0.22124,0.03246,0.02548,1.00632,0.66806,0.0072874,0.0072874,0.0072874
139,930.016,0.02179,0.99357,0.6857,0.61574,0.56634,0.45008,0.0859,0.0226,0.93394,0.65723,0.0072676,0.0072676,0.0072676
140,936.763,0.02226,1.01661,0.6751,0.66096,0.58866,0.49274,0.10404,0.02189,0.93172,0.65321,0.0072478,0.0072478,0.0072478
141,943.584,0.02151,1.00562,0.68016,0.69088,0.59168,0.50784,0.10327,0.02217,0.89518,0.65103,0.007228,0.007228,0.007228
142,950.936,0.02223,1.01751,0.67955,0.77146,0.6725,0.65772,0.17043,0.02022,0.84129,0.64335,0.0072082,0.0072082,0.0072082
143,957.716,0.02238,1.02391,0.67556,0.60334,0.51267,0.44814,0.08738,0.02295,0.92652,0.649,0.0071884,0.0071884,0.0071884
144,964.508,0.02119,0.98487,0.68679,0.73661,0.64355,0.61748,0.15761,0.02058,0.8363,0.63784,0.0071686,0.0071686,0.0071686
145,971.262,0.0215,0.99551,0.68324,0.56972,0.50241,0.40716,0.08046,0.0234,0.92435,0.64835,0.0071488,0.0071488,0.0071488
146,978.043,0.02154,0.98429,0.67664,0.68824,0.61782,0.55457,0.12119,0.02164,0.87281,0.64395,0.007129,0.007129,0.007129
147,984.249,0.02162,1.02037,0.68423,0.76945,0.66104,0.65317,0.16081,0.02074,0.85589,0.64163,0.0071092,0.0071092,0.0071092
148,990.86,0.02177,0.99445,0.68227,0.73361,0.66948,0.61985,0.14836,0.02065,0.86368,0.64042,0.0070894,0.0070894,0.0070894
149,997.798,0.0209,0.98044,0.68978,0.63527,0.56936,0.48442,0.0964,0.02262,0.92856,0.64686,0.0070696,0.0070696,0.0070696
150,1004.46,0.02161,1.03271,0.68551,0.64016,0.5965,0.46767,0.08897,0.02243,0.9244,0.6502,0.0070498,0.0070498,0.0070498
151,1011.52,0.02202,1.01161,0.67224,0.75225,0.65561,0.61754,0.14073,0.0211,0.88036,0.64272,0.00703,0.00703,0.00703
152,1018.02,0.0211,0.99315,0.68031,0.62602,0.5772,0.51624,0.10252,0.02245,0.94413,0.64609,0.0070102,0.0070102,0.0070102
153,1024.63,0.02162,0.98191,0.68082,0.72449,0.64656,0.60893,0.15549,0.02069,0.87038,0.63985,0.0069904,0.0069904,0.0069904
154,1031.45,0.0215,1.0027,0.6922,0.60219,0.53378,0.43135,0.0795,0.02323,0.94819,0.65331,0.0069706,0.0069706,0.0069706
155,1038.42,0.02218,1.00402,0.67677,0.70904,0.63269,0.58109,0.1379,0.02102,0.88109,0.64294,0.0069508,0.0069508,0.0069508
156,1045.18,0.02159,0.97473,0.67591,0.66397,0.59826,0.53213,0.11901,0.02171,0.91468,0.64869,0.006931,0.006931,0.006931
157,1052.06,0.02176,1.00026,0.67324,0.66819,0.59878,0.50669,0.1,0.02215,0.92286,0.65371,0.0069112,0.0069112,0.0069112
158,1059.14,0.02168,0.99367,0.67801,0.39208,0.35103,0.22489,0.03322,0.02561,1.0508,0.66557,0.0068914,0.0068914,0.0068914
159,1065.78,0.02113,0.98763,0.69124,0.41961,0.38766,0.21207,0.03095,0.0255,1.04562,0.66886,0.0068716,0.0068716,0.0068716
160,1072.75,0.02116,0.97577,0.68141,0.55743,0.50844,0.40633,0.06965,0.02358,0.95417,0.65347,0.0068518,0.0068518,0.0068518
161,1079.5,0.02143,0.99193,0.6787,0.42176,0.38963,0.2676,0.04453,0.02512,1.04583,0.65886,0.006832,0.006832,0.006832
162,1086.44,0.02184,1.00085,0.67713,0.62335,0.55899,0.46267,0.09305,0.0225,0.90255,0.64474,0.0068122,0.0068122,0.0068122
163,1092.76,0.02064,0.96778,0.69042,0.76411,0.65839,0.67467,0.19111,0.01968,0.82433,0.63525,0.0067924,0.0067924,0.0067924
164,1098.88,0.02085,0.99297,0.69931,0.71842,0.62002,0.61396,0.15899,0.02078,0.86876,0.63933,0.0067726,0.0067726,0.0067726
165,1105.39,0.0212,0.99883,0.68702,0.65088,0.5778,0.50273,0.10382,0.02235,0.89726,0.64405,0.0067528,0.0067528,0.0067528
166,1112.18,0.02096,0.97971,0.68493,0.68923,0.62123,0.54674,0.11681,0.02164,0.8658,0.64326,0.006733,0.006733,0.006733
167,1118.86,0.02171,1.01274,0.68109,0.59842,0.53438,0.46012,0.09899,0.02253,0.92232,0.64538,0.0067132,0.0067132,0.0067132
168,1125.46,0.02151,0.99354,0.68017,0.65669,0.60072,0.53943,0.11434,0.02204,0.8763,0.64262,0.0066934,0.0066934,0.0066934
169,1132.03,0.02164,1.0045,0.6827,0.6251,0.57841,0.49422,0.09729,0.02244,0.89854,0.64521,0.0066736,0.0066736,0.0066736
